id,yield_class,age,average_height,dbh,taper,trees_per_ha,volume_per_ha
88,8.0,40,9.74809475164234,15.196467875516772,0.4718485841376322,1781.0,148.0
88,8.0,50,12.56795023103281,18.025475948182425,0.4597713727456461,1472.0,217.0
88,8.0,60,15.290411138363911,20.64369593685108,0.4552423003494996,1233.0,287.0
88,8.0,70,17.848874147904752,23.13836103934739,0.4531813890811559,1048.0,356.0
88,8.0,80,20.222712327666304,25.54252074909505,0.45182457186925,903.0,422.0
88,8.0,90,22.412751628542075,27.86658189212916,0.450572650224458,788.0,485.0
88,8.0,100,24.429176125020604,30.1122478346678,0.449242023598238,696.0,544.0
88,8.0,110,26.285712399120133,32.2784767493539,0.4477988707720773,621.0,599.0
88,8.0,120,27.99686511055732,34.36393680825244,0.4462604538743194,560.0,649.0
88,8.0,130,29.576640820160023,36.36792280808152,0.4446576565932274,509.0,696.0
88,8.0,140,31.03800421169701,38.29060212289249,0.4430211091549639,466.0,738.0
88,8.0,150,32.392695073568376,40.13298020006423,0.4413766447195463,430.0,777.0
88,8.0,160,33.65122004787558,41.89676259583155,0.4397444228918002,398.0,813.0
88,8.0,170,34.82292488504497,43.58419285657673,0.4381394050782133,371.0,846.0
88,9.0,30,7.523240534355814,12.472821430625189,0.4984416751749512,2222.0,101.0
88,9.0,40,10.56569519671897,15.702808337068468,0.4705876216235471,1791.0,172.0
88,9.0,50,13.621740099743745,18.566337891943093,0.4607477425017597,1462.0,248.0
88,9.0,60,16.534225229052286,21.25949047146533,0.4570049844184111,1213.0,325.0
88,9.0,70,19.244632848395373,23.854270639749192,0.4550862820136062,1022.0,400.0
88,9.0,80,21.74055699704056,26.372002228315687,0.4535933834989762,875.0,471.0
88,9.0,90,24.02947805927691,28.815239838100787,0.4520891141938775,760.0,538.0
88,9.0,100,26.126675998824577,31.180642548600776,0.450465042369941,669.0,601.0
88,9.0,110,28.049732950476287,33.46400868323262,0.4487233903153401,595.0,658.0
88,9.0,120,29.816078155157427,35.662093648069586,0.4468986559083184,534.0,711.0
88,9.0,130,31.441954304207457,37.773104345621086,0.4450294673658714,484.0,760.0
88,9.0,140,32.94205273694726,39.79666532568289,0.4431492805077599,443.0,804.0
88,9.0,150,34.32946024635749,41.73359713096817,0.4412841983142883,407.0,845.0
88,9.0,160,35.615744898235604,43.58565207415556,0.4394533590415331,377.0,882.0
88,10.0,30,8.090425131548473,12.909002923105938,0.4945629186150853,2265.0,118.0
88,10.0,40,11.4139771379391,16.126001028841127,0.4704125528568979,1799.0,197.0
88,10.0,50,14.699926881661318,19.03458560448022,0.4621745685174273,1452.0,280.0
88,10.0,60,17.794823670906013,21.814169166688163,0.4588894064219089,1193.0,364.0
88,10.0,70,20.6499880172074,24.519339437286312,0.456948896561431,998.0,444.0
88,10.0,80,23.261743423468477,27.15941856873057,0.4552361681311938,849.0,521.0
88,10.0,90,25.644293267111067,29.72928074312175,0.4534365285115566,734.0,592.0
88,10.0,100,27.817933327269525,32.22077131951395,0.451497895023722,642.0,658.0
88,10.0,110,29.803980069962147,34.62673090089575,0.4494489965650622,570.0,719.0
88,10.0,120,31.62266457088878,36.94216534722079,0.4473363989813373,510.0,774.0
88,10.0,130,33.29235500728661,39.16432385293728,0.4452035091681421,462.0,824.0
88,10.0,140,34.829374314361715,41.29239262019535,0.4430848303216046,421.0,870.0
88,11.0,30,8.670076932874608,13.257811370472323,0.4921465471429784,2304.0,135.0
88,11.0,40,12.264990624962422,16.467337229237636,0.4709473395743706,1806.0,222.0
88,11.0,50,15.767936179254011,19.430603397684813,0.4638029610894974,1441.0,312.0
88,11.0,60,19.033100709562465,22.30467190067428,0.4607411247759783,1173.0,402.0
88,11.0,70,22.022592574228923,25.12611304296158,0.4586731633016655,974.0,488.0
88,11.0,80,24.741507313457586,27.892666779403296,0.456694242956952,824.0,569.0
88,11.0,90,27.210565187573025,30.5919989989629,0.4545818426117409,709.0,644.0
88,11.0,100,29.45482898895692,33.21150345648417,0.4523262092409637,618.0,714.0
88,11.0,110,31.499120252156303,35.74132140994095,0.4499755657304659,546.0,777.0
88,11.0,120,33.366277385736986,38.17489278907456,0.4475847860914622,488.0,835.0
88,11.0,130,35.07663423724566,40.50864154909304,0.4451999348251427,441.0,887.0
88,12.0,30,9.278897531361729,13.539595961816223,0.490781705689153,2343.0,153.0
88,12.0,40,13.142948888919571,16.749572786271866,0.4719421155382122,1811.0,247.0
88,12.0,50,16.857172849159994,19.77860690239695,0.4655536615802027,1429.0,344.0
88,12.0,60,20.286648822380155,22.757164277671297,0.4625625170902835,1153.0,440.0
88,12.0,70,23.40517834931736,25.703377525545896,0.4602952563972485,951.0,531.0
88,12.0,80,26.226804898873677,28.603643542949207,0.4580149374752143,800.0,617.0
88,12.0,90,28.77871878249545,31.43867593246176,0.4555729035725029,685.0,697.0
88,12.0,100,31.09064347049945,34.19160652404785,0.4529933933052951,595.0,770.0
88,12.0,110,33.19079363178081,36.85001430770643,0.4503398846595681,524.0,836.0
88,12.0,120,35.10451442971964,39.40587726406661,0.4476731943330653,467.0,896.0
88,12.0,130,36.85402012898909,41.85487748840906,0.4450406340745838,421.0,950.0
88,13.0,30,9.91174738708891,13.7588768499177,0.490222957607926,2379.0,171.0
88,13.0,40,14.040043826740732,16.978961533968565,0.4732202563754887,1815.0,273.0
88,13.0,50,17.958534106330497,20.08408749929185,0.4673360572861686,1416.0,376.0
88,13.0,60,21.54571907101936,23.17567900873527,0.4643087544132523,1133.0,478.0
88,13.0,70,24.78765736683439,26.253622952658937,0.4617942896173747,928.0,575.0
88,13.0,80,27.70735907196436,29.29338325547405,0.4591908460204286,777.0,666.0
88,13.0,90,30.338362130983707,32.26901172906225,0.4564105580748974,662.0,749.0
88,13.0,100,32.71490636644462,35.15956379374799,0.4535057161708865,573.0,826.0
88,13.0,110,34.86846796688029,37.95018021929005,0.4505519788746981,503.0,895.0
88,13.0,120,36.82678795868486,40.63146770869727,0.4476143510508335,447.0,957.0
88,14.0,30,10.554911130812188,13.92003858599293,0.4902430543869533,2414.0,190.0
88,14.0,40,14.937312762004211,17.16021317250734,0.4746315337975212,1817.0,298.0
88,14.0,50,19.04974717911361,20.349403987578075,0.4690670527318915,1404.0,408.0
88,14.0,60,22.785797576655504,23.559435439839135,0.4659328643031069,1114.0,515.0
88,14.0,70,26.14390199390536,26.772771818680628,0.4631443792191362,907.0,618.0
88,14.0,80,29.155823161372425,29.954567852853025,0.4602101141462093,754.0,713.0
88,14.0,90,31.861192368842417,33.07258356418096,0.4570932435930901,640.0,801.0
88,14.0,100,34.29854170705238,36.10201510515496,0.4538696155587109,552.0,881.0
88,14.0,110,36.5024264669628,39.02570058128256,0.4506247037420715,484.0,952.0
89,2.0,50,5.835254122746953,12.008202345188923,0.4861416128498563,1289.0,41.0
89,2.0,60,7.02060150165893,14.3542889568992,0.4595025690584778,1209.0,63.0
89,2.0,70,8.260528829357625,16.513615081034203,0.4427723076125897,1114.0,87.0
89,2.0,80,9.525225249208548,18.51893020223809,0.433595241773006,1021.0,113.0
89,2.0,90,10.7898895429472,20.395141910296505,0.4288776884187621,936.0,141.0
89,2.0,100,12.036906974511844,22.160236080851423,0.4266225824965818,860.0,170.0
89,2.0,110,13.254623507431806,23.827313619824995,0.4256847878619002,794.0,199.0
89,2.0,120,14.435755010312777,25.406244074066063,0.4254282977118798,737.0,229.0
89,2.0,130,15.57608180142826,26.904782945465275,0.4255033872973417,686.0,258.0
89,2.0,140,16.673490136971935,28.32928142771224,0.4257191997297271,643.0,287.0
89,2.0,150,17.72729491176986,29.685128350231736,0.4259731443678805,604.0,315.0
89,2.0,160,18.73776762621541,30.97702527319814,0.4262118681844381,570.0,343.0
89,2.0,170,19.70580883924547,32.20915969755141,0.4264095217209832,540.0,370.0
89,2.0,180,20.632721103020064,33.38531639429844,0.4265555383983612,514.0,396.0
89,2.0,190,21.52005163263646,34.508951062457896,0.4266477043247013,490.0,420.0
89,2.0,200,22.369483478290768,35.58324088565173,0.4266882076617478,468.0,445.0
89,2.0,210,23.18276055909589,36.611120757667386,0.4266813862970328,449.0,468.0
89,2.0,220,23.96163643094796,37.5953104725286,0.4266324532462519,432.0,490.0
89,2.0,230,24.707839746159696,38.53833609171104,0.4265467889060502,416.0,511.0
89,2.0,240,25.42305147894793,39.4425474493049,0.4264295629522427,402.0,532.0
89,2.0,250,26.10889045088169,40.31013300101292,0.4262855475184102,388.0,552.0
89,3.0,50,6.699166095450674,13.65863880428262,0.4673702763184065,1475.0,67.0
89,3.0,60,8.180616817975396,16.09704119458983,0.4473907238074269,1310.0,97.0
89,3.0,70,9.692775874089374,18.353637056397545,0.4369353193874667,1161.0,130.0
89,3.0,80,11.195750512554614,20.462285560784395,0.4319078765640719,1033.0,164.0
89,3.0,90,12.66423806911036,22.44411131817343,0.4296543307731476,927.0,199.0
89,3.0,100,14.083419709276106,24.31308696443916,0.428757977696937,838.0,235.0
89,3.0,110,15.4453578252539,26.079301918530472,0.4284943200176043,764.0,270.0
89,3.0,120,16.746499605729177,27.75070462910177,0.4284977870001055,701.0,304.0
89,3.0,130,17.986043639904107,29.334002491395218,0.4285865590411994,648.0,338.0
89,3.0,140,19.16488650234625,30.83512222320697,0.4286731019469069,603.0,370.0
89,3.0,150,20.28494440902925,32.25944576566706,0.4287183612120143,564.0,401.0
89,3.0,160,21.348715775605957,33.611932908879155,0.4287080601378354,531.0,431.0
89,3.0,170,22.358999092642215,34.89718745465987,0.4286403089502449,501.0,459.0
89,3.0,180,23.31871164485253,36.1194957302555,0.4285190901546921,475.0,487.0
89,3.0,190,24.230774177582106,37.28285191915191,0.4283508413502981,452.0,513.0
89,3.0,200,25.098038942339542,38.39097733795229,0.4281426895203029,432.0,537.0
89,3.0,210,25.92324638029172,39.44733705458355,0.4279015716239701,414.0,561.0
89,3.0,220,26.709000725227355,40.45515536550597,0.4276338307059596,397.0,584.0
89,3.0,230,27.45775806691362,41.41743072793677,0.4273450645546651,383.0,605.0
89,3.0,240,28.17182255406193,42.33695031108358,0.4270401050793822,369.0,626.0
89,3.0,250,28.85334783300952,43.21630414570139,0.4267230617719586,357.0,645.0
89,4.0,50,7.561174157814355,14.821611386701374,0.4588172950641087,1591.0,95.0
89,4.0,60,9.305009223323257,17.359051011875906,0.4436659122267209,1359.0,132.0
89,4.0,70,11.045056897769411,19.73113514553158,0.4364833252283943,1172.0,172.0
89,4.0,80,12.741281535158064,21.962468318101745,0.4332763678493648,1022.0,213.0
89,4.0,90,14.37198845489363,24.066959156710656,0.4319150122068722,903.0,255.0
89,4.0,100,15.926670017484788,26.053967775370843,0.4313673279058888,807.0,295.0
89,4.0,110,17.40145544654996,27.930967967198967,0.4311452438565484,729.0,335.0
89,4.0,120,18.79635411593898,29.70463252046249,0.4310221570024716,665.0,373.0
89,4.0,130,20.11359403894335,31.381239735075702,0.4308970438862074,611.0,410.0
89,4.0,140,21.356616022963237,32.96679966231043,0.4307292016868886,566.0,444.0
89,4.0,150,22.52946244522484,34.467073005744666,0.430506574166178,528.0,478.0
89,4.0,160,23.636406300938603,35.88755589020277,0.4302302251240097,495.0,509.0
89,4.0,170,24.681728255837964,37.23345991514794,0.4299067057223973,466.0,539.0
89,4.0,180,25.669585715323077,38.50969791843873,0.4295443397280322,441.0,567.0
89,4.0,190,26.6039394277018,39.72087790575065,0.4291514731590042,420.0,594.0
89,4.0,200,27.48851610078382,40.871304508674406,0.4287357111272837,400.0,619.0
89,4.0,210,28.3267934527258,41.96498636134916,0.4283036461129463,383.0,643.0
89,4.0,220,29.121999057608384,43.005647689258346,0.4278608239659618,368.0,666.0
89,4.0,230,29.877117459557816,43.99674263045137,0.4274118176239016,354.0,688.0
89,4.0,240,30.594902013797483,44.941471119010025,0.4269603425141677,341.0,708.0
89,4.0,250,31.277889189837783,45.8427954560875,0.42650938093987,330.0,727.0
89,5.0,30,4.688033826390782,9.768534316137655,0.4969906958298626,2444.0,42.0
89,5.0,40,6.494943748481579,12.871855086261949,0.4796056425548236,2034.0,82.0
89,5.0,50,8.447054831633745,15.712054236801489,0.4554210106597591,1666.0,124.0
89,5.0,60,10.428050392927805,18.370860221799365,0.4432937720266791,1381.0,169.0
89,5.0,70,12.36825865564754,20.87965793295166,0.4378420432528814,1164.0,216.0
89,5.0,80,14.231568631344391,23.25098419154506,0.4354336810465932,1000.0,263.0
89,5.0,90,16.001270881824247,25.491574476783303,0.4343314894581236,873.0,309.0
89,5.0,100,17.67148697946304,27.60694820682749,0.4337517551434184,773.0,354.0
89,5.0,110,19.242309620431737,29.602784775739213,0.4333485170552643,693.0,398.0
89,5.0,120,20.717047175615704,31.48516708189374,0.432974397469393,629.0,439.0
89,5.0,130,22.10064562211929,33.260469484530184,0.4325720436040199,576.0,478.0
89,5.0,140,23.39877863735661,34.93517093057844,0.4321244697688671,531.0,515.0
89,5.0,150,24.61732389959832,36.515686642156346,0.43163210423093,494.0,550.0
89,5.0,160,25.76206619764582,38.00824215347609,0.4311021506523946,462.0,582.0
89,5.0,170,26.838535244288938,39.41878907129905,0.4305437217551718,435.0,613.0
89,5.0,180,27.851923924117408,40.75295475869132,0.4299657065682288,411.0,642.0
89,5.0,190,28.80705448278434,42.01601729182212,0.4293759322314725,390.0,669.0
89,5.0,200,29.708372964175933,43.212898247966464,0.428780928917623,372.0,695.0
89,5.0,210,30.55995986211658,44.34816752591588,0.4281859632334915,356.0,719.0
89,5.0,220,31.365549607406635,45.42605590843986,0.4275951786439635,341.0,742.0
89,5.0,230,32.12855437326521,46.45047229492348,0.427011766479473,328.0,764.0
89,5.0,240,32.85208945869828,47.4250234587661,0.4264381329999751,317.0,784.0
89,5.0,250,33.53899861851153,48.35303486497391,0.4258760485339712,306.0,803.0
89,6.0,30,5.0535847236579965,10.308046716827048,0.5029154426351783,2764.0,58.0
89,6.0,40,7.138065578042074,13.464652255965444,0.4767925432873086,2170.0,105.0
89,6.0,50,9.342414359089766,16.415959087637738,0.4546822149177192,1713.0,154.0
89,6.0,60,11.53657631383097,19.216645122012658,0.4443573244745491,1384.0,205.0
89,6.0,70,13.65386228934498,21.87771429647658,0.4397838308724206,1147.0,258.0
89,6.0,80,15.663742664485255,24.40005262298687,0.4376568195553786,972.0,311.0
89,6.0,90,17.554816087309366,26.784348699969524,0.4365147206944952,840.0,362.0
89,6.0,100,19.32570408801974,29.033303740381537,0.4357366681823891,739.0,412.0
89,6.0,110,20.98018959141302,31.151583552465805,0.4350657563590166,659.0,458.0
89,6.0,120,22.52457645331186,33.14524376693244,0.4344019044643674,595.0,502.0
89,6.0,130,23.96623756599815,35.02114995375252,0.4337122100688782,542.0,543.0
89,6.0,140,25.312815949270576,36.78652323666508,0.4329917263249663,499.0,582.0
89,6.0,150,26.571792357305757,38.448619769551165,0.4322461971500839,463.0,618.0
89,6.0,160,27.75026159433025,40.01451954630079,0.4314845307556769,432.0,651.0
89,6.0,170,28.854828431364982,41.49099609842646,0.430715647695316,406.0,683.0
89,6.0,180,29.89157182445492,42.88444304031411,0.4299472970038065,384.0,712.0
89,6.0,190,30.866047485951967,44.20083922329156,0.4291857427571363,364.0,740.0
89,6.0,200,31.78331117767148,45.445739350341526,0.4284358162820385,346.0,766.0
89,6.0,210,32.64795232301849,46.62428084395109,0.4277011029015059,331.0,790.0
89,6.0,220,33.46413183300948,47.74120064306504,0.4269841599395721,317.0,813.0
89,6.0,230,34.235620620023866,48.800857653264266,0.4262867226117151,305.0,834.0
89,7.0,30,5.461156797988821,10.68885895075478,0.5074970235501366,3055.0,75.0
89,7.0,40,7.823019931778986,13.920407148171211,0.4759762307219438,2277.0,129.0
89,7.0,50,10.266669037147237,17.00883350166309,0.4552815684358025,1740.0,184.0
89,7.0,60,12.659159641725289,19.97245939778341,0.4460391867183807,1375.0,243.0
89,7.0,70,14.939719087654604,22.80163190802658,0.4418786594856522,1122.0,302.0
89,7.0,80,17.084120218414093,25.48675427190937,0.4397601695001329,940.0,360.0
89,7.0,90,19.086332480115644,28.02357915478021,0.4384247508577018,806.0,416.0
89,7.0,100,20.949338996599863,30.412834613429983,0.4373662695717863,704.0,468.0
89,7.0,110,22.68042090990643,32.65878360672128,0.4363879114520119,625.0,518.0
89,7.0,120,24.288682718207305,34.76789055873086,0.4354196791134455,562.0,564.0
89,7.0,130,25.78374419326308,36.74782310886226,0.4344428183580237,511.0,607.0
89,7.0,140,27.175057764120847,38.60676634201204,0.4334581864211552,469.0,647.0
89,7.0,150,28.47156790207785,40.35297565693703,0.4324730325477359,434.0,684.0
89,7.0,160,29.681559236478105,41.994498424078834,0.4314956269720256,405.0,719.0
89,7.0,170,30.812608521404776,43.53901042930789,0.4305332574620266,380.0,751.0
89,7.0,180,31.871592655646023,44.99372840876891,0.4295916537014596,358.0,780.0
89,7.0,190,32.86472558033256,46.36537194104766,0.4286749900604992,339.0,808.0
89,7.0,200,33.79760857500739,47.66015659816269,0.4277860954603085,323.0,834.0
89,7.0,210,34.67528520426843,48.88380626554187,0.4269267118085752,309.0,858.0
89,8.0,30,5.910959975298609,10.939008136204649,0.5118416027712303,3316.0,94.0
89,8.0,40,8.54343170565538,14.273085177363058,0.4763303642035028,2360.0,153.0
89,8.0,50,11.213128074462093,17.522320437818827,0.4565583268712685,1752.0,216.0
89,8.0,60,13.790824339767216,20.66628239096043,0.4479445143564758,1358.0,281.0
89,8.0,70,16.223080319452606,23.67612215860277,0.4439154793042976,1092.0,346.0
89,8.0,80,18.49215625498491,26.533181025478083,0.4416463672689535,906.0,409.0
89,8.0,90,20.597268199006336,29.22929553107341,0.4400330118067813,771.0,469.0
89,8.0,100,22.545566701082347,31.763926838499707,0.4386534259094313,670.0,525.0
89,8.0,110,24.347634943542783,34.14142722701665,0.4373526158049329,592.0,577.0
89,8.0,120,26.01519957002204,36.36901674145248,0.4360798536260207,530.0,625.0
89,8.0,130,27.5599710285336,38.45541163592875,0.4348240988467458,481.0,670.0
89,8.0,140,28.99307683330798,40.40993717600781,0.4335881558243578,441.0,711.0
89,8.0,150,30.32481065796466,42.24197429915149,0.4323784568073976,407.0,749.0
89,8.0,160,31.5645497576814,43.96062830075597,0.4312012374317846,379.0,784.0
89,8.0,170,32.72076053920968,45.57454203049352,0.4300613210535262,355.0,816.0
89,8.0,180,33.801048158397215,47.0918015535442,0.4289619343680401,335.0,846.0
89,8.0,190,34.81222579484522,48.51989990965283,0.4279048939198691,317.0,874.0
89,9.0,30,6.398066867523312,11.08470479456706,0.5159938122233962,3549.0,113.0
89,9.0,40,9.290014515095155,14.548082141026216,0.4772970697829292,2423.0,178.0
89,9.0,50,12.172268223253525,17.977251694538225,0.4581341001812856,1752.0,248.0
89,9.0,60,14.92300611644814,21.314657150853968,0.4498634530314156,1334.0,319.0
89,9.0,70,17.496617691525834,24.514271671520728,0.4457921961579122,1061.0,390.0
89,9.0,80,19.881734044514705,27.549686160461217,0.4432784510867514,872.0,458.0
89,9.0,90,22.082593196978287,30.409659609376504,0.4413417082870527,737.0,522.0
89,9.0,100,24.11029028113319,33.09294489965481,0.4396239173591583,637.0,581.0
89,9.0,110,25.978513245337627,35.6043687378061,0.4379997489068242,561.0,635.0
89,9.0,120,27.701442152214945,37.95217784110712,0.4364305537849641,501.0,685.0
89,9.0,130,29.292735662946253,40.14632990365445,0.4349087593305326,453.0,731.0
89,9.0,140,30.76507672842004,42.197428153863015,0.4334366107011879,415.0,773.0
89,9.0,150,32.13000794865721,44.116077564213874,0.4320182504473908,382.0,812.0
89,9.0,160,33.39791520478705,45.91251159795625,0.430657026073165,356.0,848.0
89,9.0,170,34.57808415783751,47.59639001392833,0.4293548164093949,333.0,880.0
89,10.0,30,6.932215146490297,11.151241628096145,0.519872950738199,3761.0,132.0
89,10.0,40,10.077701896862456,14.771338711163096,0.4785673225650276,2470.0,204.0
89,10.0,50,13.165338364068814,18.400796565792707,0.459847692236206,1743.0,280.0
89,10.0,60,16.08274257997563,21.9472315887684,0.4517435489473532,1306.0,359.0
89,10.0,70,18.792339409840704,25.348891168625727,0.4475156899288794,1026.0,435.0
89,10.0,80,21.28904404175152,28.572466243692016,0.4446923774575968,837.0,508.0
89,10.0,90,23.58199170048465,31.60420814365693,0.4423990789350724,703.0,576.0
89,10.0,100,25.68610453963179,34.44258156919168,0.4403291582183951,605.0,638.0
89,10.0,110,27.618072195442803,37.09321020185237,0.4383790483873317,531.0,694.0
89,10.0,120,29.39443952744397,39.56561805189895,0.4365173492418912,473.0,746.0
89,10.0,130,31.03073781476724,41.87119921080136,0.4347370306604544,427.0,793.0
89,10.0,140,32.54114124851306,44.02198627868536,0.4330380127294126,390.0,836.0
89,10.0,150,33.93838699769843,46.02992567460743,0.4314210873563961,359.0,875.0
89,10.0,160,35.23382362992801,47.9064700321577,0.4298860833075952,333.0,911.0
89,11.0,30,7.499951973720791,11.155129242722472,0.5232133782360794,3951.0,151.0
89,11.0,40,10.887569528480428,14.952416939465165,0.4799192638824463,2503.0,229.0
89,11.0,50,14.170253438635076,18.79557899680182,0.4615547409142442,1727.0,313.0
89,11.0,60,17.2457528092572,22.560609302942204,0.4534967061216275,1275.0,398.0
89,11.0,70,20.08430473371797,26.171389872999697,0.4490364746910713,992.0,481.0
89,11.0,80,22.68683702745559,29.58840994666019,0.4458655085026614,803.0,558.0
89,11.0,90,25.06715540119842,32.795864935883515,0.443201533020741,671.0,629.0
89,11.0,100,27.24382620820118,35.79226243769909,0.4407793221578152,575.0,694.0
89,11.0,110,29.236392642995945,38.58427573862456,0.4385107997367169,502.0,753.0
89,11.0,120,31.063643429069288,41.18289978945251,0.436368065574194,446.0,806.0
89,11.0,130,32.74288319361909,43.60111258190258,0.4343424384778057,402.0,854.0
89,11.0,140,34.28969557701319,45.85248753060197,0.4324302518621106,366.0,898.0
89,11.0,150,35.71794473819867,47.9503960789036,0.4306282391104015,337.0,937.0
89,12.0,30,8.10317980959423,11.112272142197297,0.5259289886712748,4121.0,170.0
89,12.0,40,11.724150773484142,15.104370636355972,0.4812522589499942,2524.0,255.0
89,12.0,50,15.194467209538036,19.173910711335807,0.463211710240662,1706.0,346.0
89,12.0,60,18.422069047777608,23.1675560373152,0.4551178466743304,1242.0,439.0
89,12.0,70,21.38472068385253,26.99552309084873,0.4503703671989045,957.0,527.0
89,12.0,80,24.08913210321947,30.612452517345023,0.446823870376853,769.0,609.0
89,12.0,90,26.5536077836584,34.00076642856921,0.4437792456620121,639.0,684.0
89,12.0,100,28.800226126146768,37.15926725018143,0.4410053696520534,545.0,751.0
89,12.0,110,30.851278872397536,40.09589671251648,0.4384249238553877,475.0,812.0
89,12.0,120,32.72771351458755,42.82330331740235,0.4360106380941415,421.0,866.0
89,12.0,130,34.4485383316328,45.35619667288466,0.4337504900965022,379.0,915.0
89,12.0,140,36.03068899527255,47.7098079987373,0.4316362528856413,345.0,959.0
89,13.0,30,8.734066826336253,11.035520455201889,0.527947877228945,4272.0,188.0
89,13.0,40,12.578432452214884,15.234398670379516,0.4824983520822676,2535.0,280.0
89,13.0,50,16.22847532598322,19.53902613960413,0.4647766500828141,1680.0,380.0
89,13.0,60,19.60189727124242,23.76832514424258,0.4565877258425629,1207.0,479.0
89,13.0,70,22.683591380519264,27.81914636063361,0.451514638135735,922.0,574.0
89,13.0,80,25.48577967113815,31.640436161742908,0.4475761556850591,736.0,660.0
